Resource ID,Ethereum Token Address,Ethereum Handler Address,Ethereum Token Name,Ethereum Token Symbol,Ethereum Token Decimals,Avalanche Token Address,Avalanche Handler Address,Avalanche Token Name,Avalanche Token Symbol,Avalanche Token Decimals
00000000000000000000005d8d9f5b96f4438195be9b99eee6118ed430428601,0x5D8d9F5b96f4438195BE9b99eee6118Ed4304286,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Cover Protocol,COVER,18,0x0afEecB158C37b54246344A3E1B9Ec7ee2036Ed7,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Cover Protocol,COVERv1,18
00000000000000000000004688a8b1f292fdab17e9a90c8bc379dc1dbd871301,0x4688a8b1F292FDaB17E9a90c8Bc379dC1DBd8713,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Cover Protocol Governance Token,COVER,18,0x6E9b7F7AF39DE9273DE8782DC6a994205f18b7D2,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Cover Protocol Governance Token,COVER,18
00000000000000000000002ba592f78db6436527729929aaf6c908497cb20001,0x2ba592F78dB6436527729929AAf6c908497cB200,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Cream,CREAM,18,0x859D55ee20Dc160ccD3279192cF2BAe629BbE850,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Cream,CREAM,18
00000000000000000000001d09144f3479bb805cb7c92346987420bcbdc10c01,0x1D09144F3479bb805CB7c92346987420BcbDC10C,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,CreamY USD,cyUSD,18,0x4d81ecf28234058ef21a2f876D111E0cDB355248,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Cream YUSD,cyUSD,18
0000000000000000000000b4272071ecadd69d933adcd19ca99fe80664fc0801,0xB4272071eCAdd69d933AdcD19cA99fe80664fc08,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,CryptoFranc,XCHF,18,0xdaF72CE81A9Aa5F72Aa7a1795f3E7C6718B66c31,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Crypto Franc,XCHF,18
0000000000000000000000817bbdbc3e8a1204f3691d14bb44992841e3db3501,0x817bbDbC3e8A1204f3691d14bB44992841e3dB35,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,CudosToken,CUDOS,18,0x2852C611ff9cc5eeeC0082A70cbe47c9f605d468,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Cudos Token,CUDOS,18
000000000000000000000013339fd07934cd674269726edf3b5ccee9dd93de01,0x13339fD07934CD674269726EdF3B5ccEE9DD93de,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,CurToken,CUR,18,0x05495401112F9B851cB7683e9a18f3aa7B667f04,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Cur Token,CUR,18
000000000000000000000062359ed7505efc61ff1d56fef82158ccaffa23d701,0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,cVault.finance,CORE,18,0xB1311550790054F94000f51A8F84674811cDAc24,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,cVault.finance,CORE,18
000000000000000000000063b4f3e3fa4e438698ce330e365e831f7ccd1ef401,0x63b4f3e3fa4e438698CE330e365E831F7cCD1eF4,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,CyberFi Token,CFi,18,0x133B772Ef6B04165360723eEDA4667F72590b1E8,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Cyber Fi Token,CFi,18
0000000000000000000000543ff227f64aa17ea132bf9886cab5db55dcaddf01,0x543Ff227F64Aa17eA132Bf9886cAb5DB55DCAddf,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DAOstack,GEN,18,0x21eE9c4a95f283cB15EEc50aD78958aFFF46379D,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DAOStack,GEN,18
00000000000000000000009469d013805bffb7d3debe5e7839237e535ec48301,0x9469D013805bFfB7D3DEBe5E7839237e535ec483,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Darwinia Network Native Token,RING,18,0x757b68C497De36BA090d1831d7A9BB6EeBeDe5F3,0x96B845aBE346b49135B865E5CeDD735FC448C3aD, , ,18
0000000000000000000000607c794cda77efb21f8848b7910ecf27451ae84201,0x607C794cDa77efB21F8848B7910ecf27451Ae842,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DeFiPIE Token,PIE,18,0x50231769E8D9a919d7F945a3662bF8c9f5867635,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,De Fi PIEToken,PIE,18
0000000000000000000000054f76beed60ab6dbeb23502178c52d6c5debe4001,0x054f76beED60AB6dBEb23502178C52d6C5dEbE40,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DeFiner,FIN,18,0x83643F9e9BA3A8702346Da64Fd8D5696Cd2C56c4,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,De Finer,FIN,18
00000000000000000000009248c485b0b80f76da451f167a8db30f33c7090701,0x9248c485b0B80f76DA451f167A8db30F33C70907,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Debase,DEBASE,18,0x4f3D7bDdb15683217E3Ec542131018A4dBC02061,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Debase,DEBASE,18
000000000000000000000030f271c9e86d2b7d00a6376cd96a1cfbd5f0b9b301,0x30f271C9E86D2B7d00a6376Cd96A1cFBD5F0b9b3,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Decentr,DEC,18,0xCF643a1cdC75DA7b9c1711aaF7FD1Ab13f1f6b0d,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Decentr,DEC,18
0000000000000000000000c719d010b63e5bbf2c0551872cd5316ed26acd8301,0xc719d010B63E5bbF2C0551872CD5316ED26AcD83,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Decentralized Insurance Protocol,DIP,18,0x951A65103B30B94aB7A9652e0C308154aD950d6B,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Decentralized Insurance Protocol,DIPInsurance,18
00000000000000000000005bc25f649fc4e26069ddf4cf4010f9f706c2383101,0x5BC25f649fc4e26069dDF4cF4010F9f706c23831,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DefiDollar,DUSD,18,0xF063EbBca5007BD5F5039444b7cd47E727f04c1C,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Defi Dollar,DUSD,18
000000000000000000000020c36f062a31865bed8a5b1e512d9a1a20aa333a01,0x20c36f062a31865bED8a5B1e512D9a1A20AA333A,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DefiDollar DAO,DFD,18,0xdc8b18735aF65B51cfd21b50002e499a527Ba4D6,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Defi Dollar DAO,DFD,18
00000000000000000000001494ca1f11d487c2bbe4543e90080aeba4ba3c2b01,0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DefiPulse Index,DPI,18,0x378635d2fB87fa904e6B029a2dF6d0206C3aba40,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Defi Pulse Index,DPI,18
00000000000000000000005adc961d6ac3f7062d2ea45fefb8d8167d44b19001,0x5adc961D6AC3f7062D2eA45FEFB8D8167d44b190,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Dether,DTH,18,0xAA5999F4e38533071d719cFe59f4EB173e68FEA4,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Dether,DTH,18
00000000000000000000005caf454ba92e6f2c929df14667ee360ed9fd5b2601,0x5cAf454Ba92e6F2c929DF14667Ee360eD9fD5b26,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Dev,DEV,18,0xE52A1D70802789b18a58D26D193588C8B3190419,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Dev,DEV,18
0000000000000000000000de4ee8057785a7e8e800db58f9784845a5c2cbd601,0xde4EE8057785A7e8e800Db58F9784845A5C2Cbd6,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Dexe,DEXE,18,0x5c788f9EA006120A69398fA56B5fF3A4aE78304F,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Dexe,DEXE,18
000000000000000000000026ce25148832c04f3d7f26f32478a9fe5519716601,0x26CE25148832C04f3d7F26F32478a9fe55197166,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DEXTools,DEXT,18,0x2c36172758216719af4030dD5797eC240bD01bBE,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DEXTools,DEXT,18
00000000000000000000007b123f53421b1bf8533339bfbdc7c98aa94163db01,0x7b123f53421b1bF8533339BFBdc7C98aA94163db,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,dfohub,buidl,18,0xEFafe16546b60D32ddB3A4CF313dF45B2b3d7768,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,dfohub,buidl,18
0000000000000000000000d6f0bb2a45110f819e908a915237d652ac7c5aa801,0xD6F0Bb2A45110f819e908a915237D652Ac7c5AA8,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DFOHub,BUIDL,18,0xa41A30Af2d1642c14d64eF178454F318DB94b471,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DFOHub,BUIDL,18
0000000000000000000000eb269732ab75a6fd61ea60b06fe994cd32a8354901,0xeb269732ab75A6fD61Ea60b06fE994cD32a83549,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,dForce,USDx,18,0x22f454FC27e3ce3112BF126f47a9c79c8c58e25E,0x96B845aBE346b49135B865E5CeDD735FC448C3aD, , ,18
0000000000000000000000431ad2ff6a9c365805ebad47ee021148d6f7dbe001,0x431ad2ff6a9C365805eBaD47Ee021148d6f7DBe0,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,dForce,DF,18,0xD282133016d4DA595d572A6D7f0CcE640c4680b9,0x96B845aBE346b49135B865E5CeDD735FC448C3aD, , ,18
0000000000000000000000355c665e101b9da58704a8fddb5feef210ef20c001,0x355C665e101B9DA58704A8fDDb5FeeF210eF20c0,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,dForce,GOLDx,18,0x885FAc73eB33236E4C75cB8E4f380D4e55D61839,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,dForce GOLDx,GOLDx,18
0000000000000000000000ca1207647ff814039530d7d35df0e1dd2e91fa8401,0xca1207647Ff814039530D7d35df0e1Dd2e91Fa84,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,dHedge DAO Token,DHT,18,0xf311c5f833E66dc8E6f4AeE559F3935fb6F957C5,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,dHedge DAOToken,DHT,18
000000000000000000000084ca8bc7997272c7cfb4d0cd3d55cd942b3c941901,0x84cA8bc7997272c7CfB4D0Cd3D55cd942B3c9419,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DIAToken,DIA,18,0x646b9335Ecff0AB98d7ED1982B94cA42ACeB22F7,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DIAToken,DIA,18
000000000000000000000006301057d77d54b6e14c7faffb11ffc7cab4eaa701,0x06301057D77D54B6e14c7FafFB11Ffc7Cab4eaa7,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DMM: DAI,mDAI,18,0x9dEbca6eA3af87Bf422Cea9ac955618ceb56EfB4,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DMMDAI,mDAI,18
0000000000000000000000df9307dff0a1b57660f60f9457d32027a55ca0b201,0xdF9307DFf0a1B57660F60f9457D32027a55ca0B2,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DMM: ETH,mETH,18,0x4296dd08EC00Ff894ff384Af65a1F98a4eC8a3af,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DMMETH,mETH,18
0000000000000000000000ed91879919b71bb6905f23af0a68d231ecf87b1401,0xEd91879919B71bB6905f23af0A68d231EcF87b14,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DMM: Governance,DMG,18,0x088ffdd5446c785a7aF526cFBd37088D67bCf715,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DMMGovernance,DMG,18
0000000000000000000000f29992d7b589a0a6bd2de7be29a97a6eb73eaf8501,0xF29992D7b589A0A6bD2de7Be29a97A6EB73EaF85,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DMScript,DMST,18,0x32a2BaFA24510616aA3298af89dcA58b37540Cf6,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DMScript,DMST,18
000000000000000000000043dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd01,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DODO bird,DODO,18,0x54603975C32215348fe60a22594Fba4665A487B9,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DODObird,DODO,18
0000000000000000000000c0f9bd5fa5698b6505f643900ffa515ea5df54a901,0xC0F9bD5Fa5698B6505F643900FFA515Ea5dF54A9,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Donut,DONUT,18,0xCE0114f8013F388281a62C6fA868A04C3A6b1bb3,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DONUT,DONUT,18
00000000000000000000000a913bead80f321e7ac35285ee10d9d922659cb701,0x0A913beaD80F321E7Ac35285Ee10d9d922659cB7,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DOS Network Token,DOS,18,0x02beA99cCDC0b3BdFc573AF903264A9c40d87C1F,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,DOSNetwork Token,DOS,18
0000000000000000000000fbeea1c75e4c4465cb2fccc9c6d6afe984558e2001,0xFbEEa1C75E4c4465CB2FCCc9c6d6afe984558E20,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,DuckDaoDime,DDIM,18,0x091aE9288A34AEF2D63588C59baEc3ab6FB46Ac2,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Duck Dao Dime,DDIM,18
0000000000000000000000bd2f0cd039e0bfcf88901c98c0bfac5ab27566e301,0xBD2F0Cd039E0BFcf88901C98c0bFAc5ab27566e3,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Dynamic Set Dollar,DSD,18,0x7b459f64Bf916859A9DB6dE7fE240BFe8CF52DD1,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Dynamic Set Dollar,DSD,18
00000000000000000000006468e79a80c0eab0f9a2b574c8d5bc374af5941401,0x6468e79A80C0eaB0F9A2B574c8d5bC374Af59414,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,E-RADIX,eXRD,18,0x4A740a7874F9223437f0721f1c764DB675f8af7A,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,E-RADIX,eXRD,18
000000000000000000000034950ff2b487d9e5282c5ab342d08a2f712eb79f01,0x34950Ff2b487d9E5282c5aB342d08A2f712eb79F,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,EFFORCE IEO,WOZX,18,0x27EB19330E5B29d8f28f8c36e8cfB7D0825F611b,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,EFFORCEIEO,WOZX,18
000000000000000000000036f3fd68e7325a35eb768f1aedaae9ea0689d72301,0x36F3FD68E7325a35EB768F1AedaAe9EA0689d723,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Empty Set Dollar,ESD,18,0xF3499d2fE8fcb1b8f10E007C793A42E2B8c7F5dF,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Empty Set Dollar,ESD,18
0000000000000000000000178c820f862b14f316509ec36b13123da19a605401,0x178c820f862B14f316509ec36b13123DA19A6054,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Energy Web Token Bridged,EWTB,18,0xB64B5a3F7d87ddBfe30d7AA1Bafb7865884aa9F8,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Energy Web Token Bridged,EWTB,18
0000000000000000000000f629cbd94d3791c9250152bd8dfbdf380e2a3b9c01,0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Enjin Coin,ENJ,18,0x06f647C4211C832e430B344B2B1853f31FcBB044,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Enjin Coin,ENJ,18
0000000000000000000000a462d0e6bb788c7807b1b1c96992ce1f7069e19501,0xa462d0E6Bb788c7807B1B1C96992CE1f7069E195,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,EQUUSMiningToken,EQMT,18,0x18F6392c92231382A0A59Bc4D4669a4dCEB51961,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,EQUUSMining Token,EQMT,18
000000000000000000000080fb784b7ed66730e8b1dbd9820afd29931aab0301,0x80fB784B7eD66730e8b1DBd9820aFD29931aab03,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,EthLend Token,LEND,18,0x709Ea716F7536aF65fd1FeF506969dae0D0B0913,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Eth Lend,LEND,18
00000000000000000000009f49ed43c90a540d1cf12f6170ace8d0b88a14e601,0x9f49ed43C90A540d1cF12f6170aCE8d0B88a14E6,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,ETH RSI 60/40 Yield II,ETHRSIAPY,18,0x3879be8613621a45d62c4D8f0B67987C1dE1C021,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,ETHRSI6040Yield II,ETHRSIAPY,18
0000000000000000000000eeeeeeeee2af8d0e1940679860398308e0ef24d601,0xEeEeeeeEe2aF8D0e1940679860398308e0eF24d6,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Ethverse Token,ETHV,18,0x27EEEfeA9cDa04390758a29f6F8040A4C914e519,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Ethverse Token,ETHV,18
0000000000000000000000efbd6d7def37ffae990503ecdb1291b2f7e3878801,0xefBd6D7deF37ffae990503EcdB1291B2f7E38788,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Evolution,EVO,18,0x4Af477B00e18E8FA01AfA25283915c7E50A6454a,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Evolution,EVO,18
0000000000000000000000ee573a945b01b788b9287ce062a0cfc15be9fd8601,0xee573a945B01B788B9287CE062A0CFC15bE9fd86,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Exeedme,XED,18,0x48f92d6187F43854be532252325F26f0a904c584,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Exeedme,XED,18
0000000000000000000000fffffffff15abf397da76f1dcc1a1604f45126db01,0xfffffffFf15AbF397dA76f1dcc1A1604F45126DB,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,FalconSwap Token,FSW,18,0xC24F9E4e5BbEdD71f3e58091C55219D74a4F0b74,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Falcon Swap Token,FSW,18
0000000000000000000000a0246c9032bc3a600820415ae600c6388619a14d01,0xa0246c9032bC3A600820415aE600c6388619A14D,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,FARM Reward Token,FARM,18,0xBdfdF2202CE3dBc4A2B7914Fb3C9e10002F94f38,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,FARMReward Token,FARM,18
0000000000000000000000539f3615c1dbafa0d008d87504667458acbd16fa01,0x539F3615C1dBAfa0D008d87504667458acBd16Fa,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,FERA,FERA,18,0x6BeAee2f58bB952eC9530B05C81a73eb13d7184b,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,FERA,FERA,18
0000000000000000000000aea46a60368a7bd060eec7df8cba43b7ef41ad8501,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Fetch,FET,18,0xB1f3d98C7772B8B9cd9551Ae1951F4D1d7c85179,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Fetch,FET,18
0000000000000000000000ef9cd7882c067686691b6ff49e650b43afbbcc6b01,0xeF9Cd7882c067686691B6fF49e650b43AFBBCC6B,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,FinNexus,FNX,18,0x5198F2dbb67506520d85080397A2D319CF2a7582,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Fin Nexus,FNX,18
0000000000000000000000d559f20296ff4895da39b5bd9add54b442596a6101,0xd559f20296FF4895da39b5bd9ADd54b442596a61,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,FintruX Network,FTX,18,0x3b44955a882aA42D3493bD205B645539cAC9E83E,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Fintru X,FTX,18
0000000000000000000000ffed56a180f23fd32bc6a1d8d3c09c283ab594a801,0xfFED56a180f23fD32Bc6A1d8d3c09c283aB594A8,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,,FL,18,0x66fd9a746Cf08083dF51C8343aBf0f4b16dd542f,0x96B845aBE346b49135B865E5CeDD735FC448C3aD, , ,18
00000000000000000000004a57e687b9126435a9b19e4a802113e266adebde01,0x4a57E687b9126435a9B19E4A802113e266AdeBde,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Flexacoin,FXC,18,0x4f287c5a2Ae696b65c30bCcfEa2D218c9c338ae2,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Flexacoin,FXC,18
0000000000000000000000f04a8ac553fcedb5ba99a64799155826c136b0be01,0xf04a8ac553FceDB5BA99A64799155826C136b0Be,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Flixx,FLIXX,18,0x2C34ec7F4B32FDb07e9aabbEDe651730755d981D,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Flixxo,FLIXX,18
00000000000000000000004946fcea7c692606e8908002e55a582af44ac12101,0x4946Fcea7C692606e8908002e55A582af44AC121,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,FOAM Token,FOAM,18,0x74D2CDC0775dB7F048bC67FB6c54e84426e55212,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,FOAMToken,FOAM,18
0000000000000000000000c770eefad204b5180df6a14ee197d99d808ee52d01,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,FOX,FOX,18,0xB22f3aC971E9eD45F9A230c459FA410B02859a6e,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,FOX,FOX,18
0000000000000000000000853d955acef822db058eb8505911ed77f175b99e01,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Frax,FRAX,18,0xCe3162863d3A35a4FE6FaE6d15e70c953b9Ae0fC,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Frax,FRAX,18
00000000000000000000003432b6a60d23ca0dfca7761b7ab56459d9c964d001,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Frax Share,FXS,18,0x2F5A48Db09EB3305630A8859e2b32bF414edF604,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Frax Share,FXS,18
0000000000000000000000f8c3527cc04340b208c854e985240c02f7b7793f01,0xf8C3527CC04340b208C854E985240c02F7B7793f,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Frontier Token,FRONT,18,0x21de60eDDBF4F20Df8D0d344E5787F0F5f37E93d,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Frontier Token,FRONT,18
0000000000000000000000ffffffff2ba8f66d4e51811c519099217693027801,0xfFffFffF2ba8F66D4e51811C5190992176930278,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Furucombo,COMBO,18,0xD6c092ca4B67ACb01ebe42269e66647d9fb46521,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Furucombo,COMBO,18
0000000000000000000000970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d01,0x970B9bB2C0444F5E81e9d0eFb84C8ccdcdcAf84d,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Fuse Token,FUSE,18,0xB49B5404bF00c1f5E0896D7B7a6AD6Cc630eF602,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Fuse Token,FUSE,18
00000000000000000000006b9f031d718dded0d681c20cb754f97b3bb81b7801,0x6B9f031D718dDed0d681c20cB754F97b3BB81b78,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Geeq,GEEQ,18,0x201663E56297C8bd476d9b8D4136E6B669854367,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Geeq,GEEQ,18
0000000000000000000000103c3a209da59d3e7c4a89307e66521e081cfdf001,0x103c3A209da59d3E7C4A89307e66521e081CFDF0,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Genesis Vision Token,GVT,18,0x032898CD22cCcae3817EcB81e7f5679a54f18C07,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Genesis Vision,GVT,18
0000000000000000000000bea98c05eeae2f3bc8c3565db7551eb738c8ccab01,0xbEa98c05eEAe2f3bC8c3565Db7551Eb738c8CCAb,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Geyser,GYSR,18,0xC57fE7794AFC1D7d978aeB9bd555Dd426aCB791B,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Geyser,GYSR,18
00000000000000000000004c327471c44b2dacd6e90525f9d629bd2e4f662c01,0x4c327471C44B2dacD6E90525f9D629bd2e4f662C,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,GHOST,GHOST,18,0xF8E9067fC6c939320F2167d03e1BFd0679b9ed52,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,GHOST,GHOST,18
00000000000000000000006810e776880c02933d47db1b9fc05908e5386b9601,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Gnosis Token,GNO,18,0xE8d81233f93E082a90ABAEC2fafC5716Fe60bf4d,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Gnosis,GNO,18
000000000000000000000083cee9e086a77e492ee0bb93c2b0437ad6fdeccc01,0x83cee9e086A77e492eE0bB93C2B0437aD6fdECCc,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Goldmint MNT Prelaunch Token,MNTP,18,0x620c05EeA547cEA144717Cce373b58c13660ABfD,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Goldmint,MNTP,18
0000000000000000000000488e0369f9bc5c40c002ea7c1fe4fd01a198801c01,0x488E0369f9BC5C40C002eA7c1fe4fd01A198801c,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Golff.finance,GOF,18,0xBf0d23Bf14372acD34AF01B302f369595b6e877a,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Golff.finance,GOF,18
00000000000000000000004dfd148b532e934a2a26ea65689cf6268753e13001,0x4Dfd148B532e934a2a26eA65689cf6268753e130,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,governance token MonolithosDAO,MDT,18,0x4ba58C043481881aCaEf045063AEb8aee1Bf4254,0x96B845aBE346b49135B865E5CeDD735FC448C3aD, , ,18
0000000000000000000000c944e90c64b2c07662a292be6244bdf05cda44a701,0xc944E90C64B2c07662A292be6244BDf05Cda44a7,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Graph Token,GRT,18,0x2F5CcB2199a24e43f18f1583bAfeDd4Fc5c78d0D,0x96B845aBE346b49135B865E5CeDD735FC448C3aD,Graph Token,GRT,18
